25 29 0.303076
26 29 0.117084
27 29 0.982108
28 29 0.912706
29 29 0.398859
30 29 0.745266
31 29 0.0447945
0 30 0.104597
1 30 0.740295
2 30 0.989279
3 30 0.228509
4 30 0.476757
5 30 0.550982
6 30 0.685817
7 30 0.965025
8 30 0.983024
9 30 0.785599
10 30 0.587797
11 30 0.528632
12 30 0.303115
13 30 0.0639398
14 30 0.745614
15 30 0.457319
16 30 0.382314
17 30 0.728559
18 30 0.454174
19 30 0.716245
20 30 0.40829
21 30 0.035313
22 30 0.604863
23 30 0.0288067
24 30 0.338389
25 30 0.721947
26 30 0.0109146
27 30 0.251095
28 30 0.120806
29 30 0.756181
30 30 0.29589
31 30 0.225403
0 31 0.496476
1 31 0.285168
2 31 0.453912
3 31 0.973232
4 31 0.83615
5 31 0.139729
6 31 0.938257
7 31 0.819174
8 31 0.925327
9 31 0.526054
10 31 0.347806
11 31 0.228443
12 31 0.589993
13 31 0.0934204
14 31 0.685761
15 31 0.972307
16 31 0.821979
17 31 0.139935
18 31 0.688553
19 31 0.23027
20 31 0.175248
21 31 0.293416
22 31 0.259076
23 31 0.513637
24 31 0.0153632
25 31 0.269991
26 31 0.764732
27 31 0.13617
28 31 0.0261718
29 31 0.0606214
30 31 0.361573
31 31 0.522648
