x	y	c
7	 7	 0.221546
8	 7	 0.179378
9	 7	 0.167177
10	 7	 0.16514
11	 7	 0.170547
12	 7	 0.194602
13	 7	 0.273444
14	 7	 0.455597
15	 7	 0.67641
16	 7	 0.801351
17	 7	 0.843833
18	 7	 0.853955
19	 7	 0.849234
20	 7	 0.820821
21	 7	 0.728903
22	 7	 0.534102
23	 7	 0.328946
24	 7	 0.223928
25	 7	 0.200382
26	 7	 0.237933
27	 7	 0.361753
28	 7	 0.563231
29	 7	 0.731651
30	 7	 0.813065
31	 7	 0.842295
0	 8	 0.838815
1	 8	 0.843238
2	 8	 0.834394
3	 8	 0.797049
4	 8	 0.691376
5	 8	 0.495398
6	 8	 0.305529
7	 8	 0.208729
8	 8	 0.17499
9	 8	 0.164899
10	 8	 0.163018
11	 8	 0.168072
12	 8	 0.191966
13	 8	 0.272452
14	 8	 0.460024
15	 8	 0.683462
16	 8	 0.804883
17	 8	 0.844598
18	 8	 0.853768
19	 8	 0.849211
20	 8	 0.821919
21	 8	 0.73182
22	 8	 0.53711
23	 8	 0.329612
24	 8	 0.222153
25	 8	 0.193139
26	 8	 0.212922
27	 8	 0.296159
28	 8	 0.461395
29	 8	 0.645567
30	 8	 0.765097
31	 8	 0.818893
0	 9	 0.798179
1	 9	 0.810628
2	 9	 0.796349
3	 9	 0.737723
4	 9	 0.603276
5	 9	 0.41155
6	 9	 0.262073
7	 9	 0.193587
8	 9	 0.169886
9	 9	 0.16226
10	 9	 0.160469
11	 9	 0.164528
12	 9	 0.185737
13	 9	 0.260209
14	 9	 0.441502
15	 9	 0.668774
16	 9	 0.79749
17	 9	 0.840364
18	 9	 0.849722
19	 9	 0.842688
20	 9	 0.807552
21	 9	 0.701878
22	 9	 0.499532
23	 9	 0.306404
24	 9	 0.212239
25	 9	 0.185227
26	 9	 0.193156
27	 9	 0.240249
28	 9	 0.350508
29	 9	 0.513636
30	 9	 0.662951
31	 9	 0.755096
0	 10	 0.690588
1	 10	 0.719284
2	 10	 0.701139
3	 10	 0.622649
4	 10	 0.479572
5	 10	 0.32365
6	 10	 0.223858
7	 10	 0.181068
8	 10	 0.165521
9	 10	 0.159685
10	 10	 0.157731
11	 10	 0.160492
12	 10	 0.177878
13	 10	 0.242359
14	 10	 0.40995
15	 10	 0.64054
16	 10	 0.783138
17	 10	 0.832728
18	 10	 0.842057
19	 10	 0.828191
20	 10	 0.77383
21	 10	 0.637772
22	 10	 0.431116
23	 10	 0.269528
24	 10	 0.198994
25	 10	 0.178909
26	 10	 0.181032
27	 10	 0.203345
28	 10	 0.260894
29	 10	 0.366646
30	 10	 0.500037
31	 10	 0.616684
0	 11	 0.503008
1	 11	 0.545312
2	 11	 0.536765
3	 11	 0.469656
4	 11	 0.361183
5	 11	 0.260627
6	 11	 0.201161
7	 11	 0.17435
8	 11	 0.162909
9	 11	 0.157494
10	 11	 0.154998
11	 11	 0.156502
12	 11	 0.170336
13	 11	 0.224815
14	 11	 0.376228
15	 11	 0.606779
16	 11	 0.764307
17	 11	 0.821466
18	 11	 0.82835
19	 11	 0.799429
20	 11	 0.711051
21	 11	 0.540572
22	 11	 0.349362
23	 11	 0.232102
24	 11	 0.187399
25	 11	 0.175563
26	 11	 0.176102
27	 11	 0.185319
28	 11	 0.209233
29	 11	 0.258192
30	 11	 0.335257
31	 11	 0.425498
0	 12	 0.330426
1	 12	 0.370634
2	 12	 0.383457
3	 12	 0.356856
4	 12	 0.299673
5	 12	 0.24062
6	 12	 0.199545
7	 12	 0.176055
8	 12	 0.163282
9	 12	 0.156195
10	 12	 0.152544
11	 12	 0.153031
12	 12	 0.164612
13	 12	 0.212265
14	 12	 0.350468
15	 12	 0.576766
16	 12	 0.743817
17	 12	 0.805127
18	 12	 0.803184
19	 12	 0.745866
20	 12	 0.612519
21	 12	 0.425989
22	 12	 0.275807
23	 12	 0.203748
24	 12	 0.180317
25	 12	 0.175496
26	 12	 0.176501
27	 12	 0.180257
28	 12	 0.188553
29	 12	 0.205907
30	 12	 0.23672
31	 12	 0.280836
0	 13	 0.24661
1	 13	 0.284258
2	 13	 0.320941
3	 13	 0.336669
4	 13	 0.318454
5	 13	 0.275959
6	 13	 0.229691
7	 13	 0.193511
8	 13	 0.170508
9	 13	 0.157648
10	 13	 0.151406
11	 13	 0.151064
12	 13	 0.162494
13	 13	 0.209047
14	 13	 0.341958
15	 13	 0.560528
16	 13	 0.72512
17	 13	 0.781072
18	 13	 0.758421
19	 13	 0.65876
20	 13	 0.48927
21	 13	 0.322269
22	 13	 0.224528
23	 13	 0.187325
24	 13	 0.178151
25	 13	 0.178247
26	 13	 0.180309
27	 13	 0.182295
28	 13	 0.184697
29	 13	 0.189527
30	 13	 0.199641
31	 13	 0.217985
0	 14	 0.226996
1	 14	 0.275498
2	 14	 0.346913
3	 14	 0.410474
4	 14	 0.427312
5	 14	 0.38952
6	 14	 0.318911
7	 14	 0.247616
8	 14	 0.196818
9	 14	 0.168457
10	 14	 0.155669
11	 14	 0.154189
12	 14	 0.168751
13	 14	 0.2229
14	 14	 0.361307
15	 14	 0.567221
16	 14	 0.711596
17	 14	 0.74644
18	 14	 0.687955
19	 14	 0.544677
20	 14	 0.371446
21	 14	 0.250028
22	 14	 0.196293
23	 14	 0.180691
24	 14	 0.179782
25	 14	 0.182915
26	 14	 0.185946
27	 14	 0.187583
28	 14	 0.188057
29	 14	 0.188719
30	 14	 0.192069
31	 14	 0.202376
0	 15	 0.235768
1	 15	 0.308502
2	 15	 0.428577
3	 15	 0.545124
4	 15	 0.597016
5	 15	 0.571806
6	 15	 0.485156
7	 15	 0.370629
8	 15	 0.270906
9	 15	 0.208502
10	 15	 0.179545
11	 15	 0.175194
12	 15	 0.198294
13	 15	 0.271608
14	 15	 0.421711
15	 15	 0.601687
16	 15	 0.704924
17	 15	 0.700569
18	 15	 0.596512
19	 15	 0.429199
20	 15	 0.285005
21	 15	 0.209967
22	 15	 0.184181
23	 15	 0.180153
24	 15	 0.183566
25	 15	 0.188374
26	 15	 0.192056
27	 15	 0.193731
28	 15	 0.193628
29	 15	 0.193044
30	 15	 0.194792
31	 15	 0.204802
0	 16	 0.250229
1	 16	 0.348287
2	 16	 0.511106
3	 16	 0.661715
4	 16	 0.732287
5	 16	 0.728839
6	 16	 0.665672
7	 16	 0.553187
8	 16	 0.423085
9	 16	 0.318941
10	 16	 0.261803
11	 16	 0.250819
12	 16	 0.287548
13	 16	 0.383216
14	 16	 0.528536
15	 16	 0.657356
16	 16	 0.702219
17	 16	 0.645785
18	 16	 0.500265
19	 16	 0.337243
20	 16	 0.233714
21	 16	 0.19148
22	 16	 0.180823
23	 16	 0.182442
24	 16	 0.187859
25	 16	 0.193414
26	 16	 0.197379
27	 16	 0.199075
28	 16	 0.198737
29	 16	 0.197711
30	 16	 0.199216
31	 16	 0.210806
0	 17	 0.254738
1	 17	 0.36308
2	 17	 0.545456
3	 17	 0.711123
4	 17	 0.789962
5	 17	 0.80405
6	 17	 0.777276
7	 17	 0.712558
8	 17	 0.615823
9	 17	 0.514983
10	 17	 0.445713
11	 17	 0.428576
12	 17	 0.468341
13	 17	 0.555154
14	 17	 0.653661
15	 17	 0.712116
16	 17	 0.694445
17	 17	 0.584248
18	 17	 0.41434
19	 17	 0.275412
20	 17	 0.206881
21	 17	 0.184165
22	 17	 0.181109
23	 17	 0.185201
24	 17	 0.191265
25	 17	 0.1969
26	 17	 0.200803
27	 17	 0.202379
28	 17	 0.201815
29	 17	 0.200389
30	 17	 0.201363
31	 17	 0.212839
0	 18	 0.243317
1	 18	 0.340147
2	 18	 0.51684
3	 18	 0.695153
4	 18	 0.792242
5	 18	 0.823341
6	 18	 0.820899
7	 18	 0.796516
8	 18	 0.752816
9	 18	 0.699205
10	 18	 0.656076
11	 18	 0.642892
12	 18	 0.664794
13	 18	 0.707985
14	 18	 0.744377
15	 18	 0.742501
16	 18	 0.670706
17	 18	 0.516317
18	 18	 0.344368
19	 18	 0.236766
20	 18	 0.1933
21	 18	 0.181634
22	 18	 0.182211
23	 18	 0.187029
24	 18	 0.19284
25	 18	 0.198017
26	 18	 0.201545
27	 18	 0.202873
28	 18	 0.202067
29	 18	 0.200139
30	 18	 0.199866
31	 18	 0.208302
0	 19	 0.221267
1	 19	 0.290218
2	 19	 0.436035
3	 19	 0.620318
4	 19	 0.752269
5	 19	 0.811829
6	 19	 0.82916
7	 19	 0.826434
8	 19	 0.812608
9	 19	 0.793299
10	 19	 0.77643
11	 19	 0.77006
12	 19	 0.775978
13	 19	 0.786192
14	 19	 0.783809
15	 19	 0.741788
16	 19	 0.625165
17	 19	 0.444091
18	 19	 0.290136
19	 19	 0.213057
20	 19	 0.18666
21	 19	 0.181292
22	 19	 0.183305
23	 19	 0.18765
24	 19	 0.192396
25	 19	 0.196553
26	 19	 0.199389
27	 19	 0.200377
28	 19	 0.199404
29	 19	 0.197071
30	 19	 0.195303
31	 19	 0.199085
0	 20	 0.198665
1	 20	 0.236819
2	 20	 0.334213
3	 20	 0.498012
4	 20	 0.665554
5	 20	 0.772008
6	 20	 0.81813
7	 20	 0.832013
8	 20	 0.832206
9	 20	 0.827199
10	 20	 0.821676
11	 20	 0.818516
12	 20	 0.817409
13	 20	 0.812477
14	 20	 0.788326
15	 20	 0.713729
16	 20	 0.559833
17	 20	 0.374663
18	 20	 0.25154
19	 20	 0.200598
20	 20	 0.185989
21	 20	 0.184273
22	 20	 0.186122
23	 20	 0.188588
24	 20	 0.191017
25	 20	 0.193228
26	 20	 0.194846
27	 20	 0.195337
28	 20	 0.194324
29	 20	 0.191917
30	 20	 0.189133
31	 20	 0.188864
0	 21	 0.181899
1	 21	 0.197726
2	 21	 0.249196
3	 21	 0.364928
4	 21	 0.537401
5	 21	 0.69674
6	 21	 0.788797
7	 21	 0.825686
8	 21	 0.836767
9	 21	 0.838334
10	 21	 0.836868
11	 21	 0.834378
12	 21	 0.829479
13	 21	 0.814942
14	 21	 0.771057
15	 21	 0.662843
16	 21	 0.484622
17	 21	 0.318586
18	 21	 0.231032
19	 21	 0.202073
20	 21	 0.197195
21	 21	 0.198076
22	 21	 0.197759
23	 21	 0.195312
24	 21	 0.192335
25	 21	 0.19029
26	 21	 0.189362
27	 21	 0.188802
28	 21	 0.187715
29	 21	 0.185588
30	 21	 0.182608
31	 21	 0.180112
0	 22	 0.171607
1	 22	 0.175692
2	 22	 0.197762
3	 22	 0.2636
4	 22	 0.402126
5	 22	 0.588841
6	 22	 0.736938
7	 22	 0.809285
8	 22	 0.834951
9	 22	 0.842078
10	 22	 0.84255
11	 22	 0.839425
12	 22	 0.830251
13	 22	 0.804222
14	 22	 0.735379
15	 22	 0.594458
16	 22	 0.414066
17	 22	 0.285695
18	 22	 0.235541
19	 22	 0.230614
20	 22	 0.239905
21	 22	 0.244968
22	 22	 0.238548
23	 22	 0.223104
24	 22	 0.206024
25	 22	 0.193197
26	 22	 0.185959
27	 22	 0.182591
28	 22	 0.180814
29	 22	 0.179007
30	 22	 0.17646
31	 22	 0.173436
0	 23	 0.165882
1	 23	 0.165269
2	 23	 0.173099
3	 23	 0.205956
4	 23	 0.297545
5	 23	 0.470342
6	 23	 0.6612
7	 23	 0.779829
8	 23	 0.827608
9	 23	 0.842356
10	 23	 0.844566
11	 23	 0.839627
12	 23	 0.823378
13	 23	 0.779514
14	 23	 0.678743
15	 23	 0.515668
16	 23	 0.360231
17	 23	 0.282899
18	 23	 0.279162
19	 23	 0.314421
20	 23	 0.352959
21	 23	 0.367845
22	 23	 0.34938
23	 23	 0.305322
24	 23	 0.254612
25	 23	 0.214723
26	 23	 0.191248
27	 23	 0.180187
28	 23	 0.175617
29	 23	 0.173378
30	 23	 0.171292
31	 23	 0.168632
0	 24	 0.163127
1	 24	 0.161108
2	 24	 0.163155
3	 24	 0.178945
4	 24	 0.233523
5	 24	 0.366439
6	 24	 0.566085
7	 24	 0.730433
8	 24	 0.810064
9	 24	 0.837218
10	 24	 0.841955
11	 24	 0.833125
12	 24	 0.803703
13	 24	 0.731511
14	 24	 0.596301
15	 24	 0.433737
16	 24	 0.326718
17	 24	 0.311285
18	 24	 0.372243
19	 24	 0.467966
20	 24	 0.544415
21	 24	 0.571361
22	 24	 0.543898
23	 24	 0.469467
24	 24	 0.370056
25	 24	 0.279439
26	 24	 0.219802
27	 24	 0.189457
28	 24	 0.176455
29	 24	 0.171169
30	 24	 0.168387
31	 24	 0.165868
0	 25	 0.163324
1	 25	 0.160496
2	 25	 0.160169
3	 25	 0.167777
4	 25	 0.198991
5	 25	 0.288199
6	 25	 0.460012
7	 25	 0.649744
8	 25	 0.76856
9	 25	 0.816478
10	 25	 0.825707
11	 25	 0.808633
12	 25	 0.75513
13	 25	 0.644739
14	 25	 0.488315
15	 25	 0.355522
16	 25	 0.307343
17	 25	 0.356053
18	 25	 0.485236
19	 25	 0.626906
20	 25	 0.714497
21	 25	 0.742053
22	 25	 0.721856
23	 25	 0.654918
24	 25	 0.542174
25	 25	 0.408637
26	 25	 0.296921
27	 25	 0.22835
28	 25	 0.194365
29	 25	 0.179
30	 25	 0.171589
31	 25	 0.166997
0	 26	 0.169592
1	 26	 0.163657
2	 26	 0.160971
3	 26	 0.163973
4	 26	 0.181123
5	 26	 0.234411
6	 26	 0.355385
7	 26	 0.529718
8	 26	 0.676788
9	 26	 0.752544
10	 26	 0.768969
11	 26	 0.737245
12	 26	 0.650979
13	 26	 0.513054
14	 26	 0.371413
15	 26	 0.288934
16	 26	 0.291071
17	 26	 0.387491
18	 26	 0.560899
19	 26	 0.716509
20	 26	 0.794201
21	 26	 0.816426
22	 26	 0.807697
23	 26	 0.770412
24	 26	 0.69376
25	 26	 0.574425
26	 26	 0.438817
27	 26	 0.326939
28	 26	 0.255201
29	 26	 0.214931
30	 26	 0.192398
31	 26	 0.178673
0	 27	 0.192705
1	 27	 0.175459
2	 27	 0.166294
3	 27	 0.164374
4	 27	 0.172321
5	 27	 0.200485
6	 27	 0.2693
7	 27	 0.38849
8	 27	 0.519597
9	 27	 0.606755
10	 27	 0.628091
11	 27	 0.584617
12	 27	 0.486536
13	 27	 0.367002
14	 27	 0.275708
15	 27	 0.240641
16	 27	 0.270201
17	 27	 0.383432
18	 27	 0.569931
19	 27	 0.73038
20	 27	 0.807147
21	 27	 0.83039
22	 27	 0.829609
23	 27	 0.813049
24	 27	 0.77561
25	 27	 0.707117
26	 27	 0.606851
27	 27	 0.493903
28	 27	 0.393058
29	 27	 0.315612
30	 27	 0.259696
31	 27	 0.219982
0	 28	 0.258904
1	 28	 0.210568
2	 28	 0.182486
3	 28	 0.170093
4	 28	 0.169572
5	 28	 0.181856
6	 28	 0.214151
7	 28	 0.27389
8	 28	 0.350232
9	 28	 0.410336
10	 28	 0.426059
11	 28	 0.392067
12	 28	 0.325993
13	 28	 0.259685
14	 28	 0.21847
15	 28	 0.210599
16	 28	 0.24396
17	 28	 0.342101
18	 28	 0.510038
19	 28	 0.672935
20	 28	 0.765261
21	 28	 0.801049
22	 28	 0.80995
23	 28	 0.806828
24	 28	 0.794785
25	 28	 0.769954
26	 28	 0.726531
27	 28	 0.663106
28	 28	 0.584664
29	 28	 0.498308
30	 28	 0.410261
31	 28	 0.327567
0	 29	 0.398927
1	 29	 0.296945
2	 29	 0.225767
3	 29	 0.187822
4	 29	 0.173507
5	 29	 0.174147
6	 29	 0.186694
7	 29	 0.211132
8	 29	 0.243233
9	 29	 0.269945
10	 29	 0.277055
11	 29	 0.261234
12	 29	 0.232636
13	 29	 0.206349
14	 29	 0.192015
15	 29	 0.193449
16	 29	 0.217506
17	 29	 0.281744
18	 29	 0.399967
19	 29	 0.538976
20	 29	 0.642792
21	 29	 0.698727
22	 29	 0.724996
23	 29	 0.740348
24	 29	 0.754361
25	 29	 0.766703
26	 29	 0.770688
27	 29	 0.759958
28	 29	 0.731523
29	 29	 0.682754
30	 29	 0.60955
31	 29	 0.511145
0	 30	 0.58441
1	 30	 0.449118
2	 30	 0.320057
3	 30	 0.232359
4	 30	 0.189412
5	 30	 0.175146
6	 30	 0.175859
7	 30	 0.184548
8	 30	 0.196696
9	 30	 0.206848
10	 30	 0.209797
11	 30	 0.204406
12	 30	 0.194524
13	 30	 0.185644
14	 30	 0.181486
15	 30	 0.184219
16	 30	 0.197559
17	 30	 0.229743
18	 30	 0.289786
19	 30	 0.370428
20	 30	 0.445665
21	 30	 0.499278
22	 30	 0.537088
23	 30	 0.575751
24	 30	 0.628357
25	 30	 0.692927
26	 30	 0.751128
27	 30	 0.78588
28	 30	 0.795865
29	 30	 0.785509
30	 30	 0.753049
31	 30	 0.689025
0	 31	 0.7302
1	 31	 0.620118
2	 31	 0.467769
3	 31	 0.321974
4	 31	 0.228491
5	 31	 0.186975
6	 31	 0.174634
7	 31	 0.174777
8	 31	 0.179168
9	 31	 0.183472
10	 31	 0.185231
11	 31	 0.183953
12	 31	 0.180997
13	 31	 0.178405
14	 31	 0.177804
15	 31	 0.180333
16	 31	 0.187369
17	 31	 0.20121
18	 31	 0.224041
19	 31	 0.253635
20	 31	 0.282076
21	 31	 0.304268
22	 31	 0.325699
23	 31	 0.362092
24	 31	 0.433337
25	 31	 0.54727
26	 31	 0.675009
27	 31	 0.766681
28	 31	 0.809703
29	 31	 0.822222
30	 31	 0.816298
31	 31	 0.790126
