x	y	c
3	 11	 0.276239
4	 11	 0.266373
5	 11	 0.260108
6	 11	 0.252109
7	 11	 0.24085
8	 11	 0.229138
9	 11	 0.220294
10	 11	 0.214888
11	 11	 0.212722
12	 11	 0.217208
13	 11	 0.239321
14	 11	 0.297803
15	 11	 0.4
16	 11	 0.509422
17	 11	 0.574791
18	 11	 0.580081
19	 11	 0.535789
20	 11	 0.460042
21	 11	 0.37428
22	 11	 0.300839
23	 11	 0.254495
24	 11	 0.234992
25	 11	 0.232909
26	 11	 0.240741
27	 11	 0.257037
28	 11	 0.283841
29	 11	 0.318265
30	 11	 0.347096
31	 11	 0.356758
0	 12	 0.259854
1	 12	 0.254701
2	 12	 0.263288
3	 12	 0.288766
4	 12	 0.321126
5	 12	 0.341243
6	 12	 0.335342
7	 12	 0.304766
8	 12	 0.265437
9	 12	 0.234654
10	 12	 0.217344
11	 12	 0.210316
12	 12	 0.212436
13	 12	 0.228879
14	 12	 0.269824
15	 12	 0.33838
16	 12	 0.409974
17	 12	 0.444766
18	 12	 0.427863
19	 12	 0.376316
20	 12	 0.317624
21	 12	 0.270714
22	 12	 0.242435
23	 12	 0.2319
24	 12	 0.234436
25	 12	 0.244144
26	 12	 0.25565
27	 12	 0.265511
28	 12	 0.272814
29	 12	 0.277201
30	 12	 0.276655
31	 12	 0.269807
0	 13	 0.235679
1	 13	 0.24855
2	 13	 0.293622
3	 13	 0.372454
4	 13	 0.455433
5	 13	 0.50213
6	 13	 0.491626
7	 13	 0.42663
8	 13	 0.336729
9	 13	 0.264697
10	 13	 0.226734
11	 13	 0.214298
12	 13	 0.220119
13	 13	 0.245261
14	 13	 0.292459
15	 13	 0.352966
16	 13	 0.398536
17	 13	 0.39969
18	 13	 0.35618
19	 13	 0.298155
20	 13	 0.254104
21	 13	 0.231408
22	 13	 0.226163
23	 13	 0.233674
24	 13	 0.250219
25	 13	 0.27085
26	 13	 0.287992
27	 13	 0.294416
28	 13	 0.288282
29	 13	 0.273677
30	 13	 0.256431
31	 13	 0.241694
0	 14	 0.238949
1	 14	 0.272428
2	 14	 0.362353
3	 14	 0.498794
4	 14	 0.618463
5	 14	 0.674775
6	 14	 0.659685
7	 14	 0.571619
8	 14	 0.432224
9	 14	 0.309414
10	 14	 0.245571
11	 14	 0.230546
12	 14	 0.251528
13	 14	 0.305988
14	 14	 0.383734
15	 14	 0.45563
16	 14	 0.486088
17	 14	 0.455003
18	 14	 0.376003
19	 14	 0.295042
20	 14	 0.246173
21	 14	 0.22902
22	 14	 0.232882
23	 14	 0.251612
24	 14	 0.282062
25	 14	 0.317222
26	 14	 0.342995
27	 14	 0.346033
28	 14	 0.325173
29	 14	 0.292062
30	 14	 0.260715
31	 14	 0.240286
0	 15	 0.250607
1	 15	 0.30512
2	 15	 0.436451
3	 15	 0.608149
4	 15	 0.729654
5	 15	 0.775742
6	 15	 0.759649
7	 15	 0.672491
8	 15	 0.512145
9	 15	 0.354264
10	 15	 0.272626
11	 15	 0.265454
12	 15	 0.319566
13	 15	 0.422586
14	 15	 0.535884
15	 15	 0.612981
16	 15	 0.628203
17	 15	 0.571706
18	 15	 0.455606
19	 15	 0.336513
20	 15	 0.266013
21	 15	 0.243076
22	 15	 0.250413
23	 15	 0.279655
24	 15	 0.327108
25	 15	 0.380814
26	 15	 0.416652
27	 15	 0.414345
28	 15	 0.375064
29	 15	 0.320401
30	 15	 0.273749
31	 15	 0.247368
0	 16	 0.259532
1	 16	 0.328227
2	 16	 0.483631
3	 16	 0.665619
4	 16	 0.77552
5	 16	 0.81028
6	 16	 0.792361
7	 16	 0.708527
8	 16	 0.545296
9	 16	 0.379411
10	 16	 0.300589
11	 16	 0.317411
12	 16	 0.417656
13	 16	 0.561682
14	 16	 0.680024
15	 16	 0.739109
16	 16	 0.73964
17	 16	 0.675247
18	 16	 0.540384
19	 16	 0.388329
20	 16	 0.292909
21	 16	 0.260731
22	 16	 0.269703
23	 16	 0.308755
24	 16	 0.372419
25	 16	 0.442235
26	 16	 0.484703
27	 16	 0.475446
28	 16	 0.418755
29	 16	 0.344778
30	 16	 0.284923
31	 16	 0.253404
0	 17	 0.260301
1	 17	 0.331636
2	 17	 0.490844
3	 17	 0.672459
4	 17	 0.777587
5	 17	 0.806954
6	 17	 0.781966
7	 17	 0.688893
8	 17	 0.524153
9	 17	 0.372791
10	 17	 0.317707
11	 17	 0.369578
12	 17	 0.510407
13	 17	 0.665983
14	 17	 0.762553
15	 17	 0.797982
16	 17	 0.787716
17	 17	 0.721611
18	 17	 0.581491
19	 17	 0.415158
20	 17	 0.307663
21	 17	 0.271149
22	 17	 0.281519
23	 17	 0.32594
24	 17	 0.39697
25	 17	 0.471978
26	 17	 0.513904
27	 17	 0.498638
28	 17	 0.433099
29	 17	 0.35117
30	 17	 0.286748
31	 17	 0.253687
0	 18	 0.253895
1	 18	 0.316981
2	 18	 0.461622
3	 18	 0.635979
4	 18	 0.743908
5	 18	 0.771277
6	 18	 0.731773
7	 18	 0.618758
8	 18	 0.457433
9	 18	 0.337914
10	 18	 0.31721
11	 18	 0.402328
12	 18	 0.566389
13	 18	 0.714819
14	 18	 0.789518
15	 18	 0.807943
16	 18	 0.785256
17	 18	 0.707368
18	 18	 0.560474
19	 18	 0.398931
20	 18	 0.29999
21	 18	 0.268598
22	 18	 0.280435
23	 18	 0.322839
24	 18	 0.387799
25	 18	 0.45402
26	 18	 0.488429
27	 18	 0.470576
28	 18	 0.408895
29	 18	 0.334953
30	 18	 0.277769
31	 18	 0.248369
0	 19	 0.245703
1	 19	 0.294337
2	 19	 0.409681
3	 19	 0.562065
4	 19	 0.668311
5	 19	 0.692072
6	 19	 0.635524
7	 19	 0.510761
8	 19	 0.372805
9	 19	 0.295504
10	 19	 0.306775
11	 19	 0.412204
12	 19	 0.579971
13	 19	 0.715096
14	 19	 0.774096
15	 19	 0.776406
16	 19	 0.731814
17	 19	 0.6305
18	 19	 0.4821
19	 19	 0.347969
20	 19	 0.276074
21	 19	 0.25715
22	 19	 0.269831
23	 19	 0.303667
24	 19	 0.351808
25	 19	 0.398787
26	 19	 0.421298
27	 19	 0.405299
28	 19	 0.358635
29	 19	 0.304691
30	 19	 0.263064
31	 19	 0.241332
0	 20	 0.24133
1	 20	 0.275534
2	 20	 0.355894
3	 20	 0.469464
4	 20	 0.5573
5	 20	 0.573823
6	 20	 0.513944
7	 20	 0.406687
8	 20	 0.311463
9	 20	 0.273863
10	 20	 0.306934
11	 20	 0.414728
12	 20	 0.562897
13	 20	 0.672025
14	 20	 0.708735
15	 20	 0.68518
16	 20	 0.611282
17	 20	 0.497469
18	 20	 0.376513
19	 20	 0.291423
20	 20	 0.254021
21	 20	 0.248704
22	 20	 0.260419
23	 20	 0.282121
24	 20	 0.309638
25	 20	 0.334788
26	 20	 0.345299
27	 20	 0.333958
28	 20	 0.305889
29	 20	 0.274221
30	 20	 0.249586
31	 20	 0.236896
0	 21	 0.24361
1	 21	 0.267759
2	 21	 0.319041
3	 21	 0.391775
4	 21	 0.451945
5	 21	 0.464427
6	 21	 0.423735
7	 21	 0.357151
8	 21	 0.306932
9	 21	 0.300162
10	 21	 0.345159
11	 21	 0.436656
12	 21	 0.537513
13	 21	 0.593546
14	 21	 0.586389
15	 21	 0.529629
16	 21	 0.445145
17	 21	 0.358279
18	 21	 0.293259
19	 21	 0.260892
20	 21	 0.254258
21	 21	 0.259494
22	 21	 0.266575
23	 21	 0.272745
24	 21	 0.279281
25	 21	 0.285357
26	 21	 0.286579
27	 21	 0.279669
28	 21	 0.266426
29	 21	 0.252157
30	 21	 0.241515
31	 21	 0.23741
0	 22	 0.252442
1	 22	 0.271131
2	 22	 0.303982
3	 22	 0.348636
4	 22	 0.389766
5	 22	 0.409449
6	 22	 0.403983
7	 22	 0.387305
8	 22	 0.381202
9	 22	 0.400751
10	 22	 0.44668
11	 22	 0.50175
12	 22	 0.532302
13	 22	 0.512151
14	 22	 0.44932
15	 22	 0.374041
16	 22	 0.311439
17	 22	 0.274003
18	 22	 0.264901
19	 22	 0.278634
20	 22	 0.300719
21	 22	 0.313751
22	 22	 0.308261
23	 22	 0.289068
24	 22	 0.269367
25	 22	 0.256981
26	 22	 0.250581
27	 22	 0.246373
28	 22	 0.242775
29	 22	 0.240359
30	 22	 0.240217
31	 22	 0.243512
0	 23	 0.266538
1	 23	 0.281027
2	 23	 0.302664
3	 23	 0.332446
4	 23	 0.368311
5	 23	 0.407535
6	 23	 0.448361
7	 23	 0.488399
8	 23	 0.526854
9	 23	 0.564544
10	 23	 0.595788
11	 23	 0.602565
12	 23	 0.560495
13	 23	 0.465339
14	 23	 0.3578
15	 23	 0.2827
16	 23	 0.25044
17	 23	 0.257535
18	 23	 0.300773
19	 23	 0.365584
20	 23	 0.421119
21	 23	 0.438491
22	 23	 0.407684
23	 23	 0.344642
24	 23	 0.283938
25	 23	 0.247409
26	 23	 0.232375
27	 23	 0.229512
28	 23	 0.232889
29	 23	 0.239547
30	 23	 0.247625
31	 23	 0.256294
0	 24	 0.285711
1	 24	 0.29184
2	 24	 0.303123
3	 24	 0.324014
4	 24	 0.361671
5	 24	 0.425166
6	 24	 0.513277
7	 24	 0.602936
8	 24	 0.669823
9	 24	 0.709118
10	 24	 0.721254
11	 24	 0.694363
12	 24	 0.604585
13	 24	 0.456255
14	 24	 0.320843
15	 24	 0.251888
16	 24	 0.245926
17	 24	 0.297535
18	 24	 0.401635
19	 24	 0.518779
20	 24	 0.5968
21	 24	 0.609876
22	 24	 0.551858
23	 24	 0.437829
24	 24	 0.322556
25	 24	 0.25369
26	 24	 0.228179
27	 24	 0.22727
28	 24	 0.238994
29	 24	 0.255693
30	 24	 0.270699
31	 24	 0.280233
0	 25	 0.312261
1	 25	 0.299834
2	 25	 0.29649
3	 25	 0.307785
4	 25	 0.344668
5	 25	 0.423988
6	 25	 0.545815
7	 25	 0.668045
8	 25	 0.747574
9	 25	 0.783261
10	 25	 0.785749
11	 25	 0.746738
12	 25	 0.637045
13	 25	 0.462046
14	 25	 0.31477
15	 25	 0.254683
16	 25	 0.275651
17	 25	 0.377316
18	 25	 0.534873
19	 25	 0.670212
20	 25	 0.738195
21	 25	 0.740948
22	 25	 0.674999
23	 25	 0.534169
24	 25	 0.373293
25	 25	 0.272781
26	 25	 0.239004
27	 25	 0.245509
28	 25	 0.273159
29	 25	 0.305192
30	 25	 0.32501
31	 25	 0.325097
0	 26	 0.348555
1	 26	 0.303787
2	 26	 0.280505
3	 26	 0.279739
4	 26	 0.308518
5	 26	 0.386158
6	 26	 0.5204
7	 26	 0.665423
8	 26	 0.761046
9	 26	 0.801511
10	 26	 0.802553
11	 26	 0.758244
12	 26	 0.638889
13	 26	 0.456861
14	 26	 0.314592
15	 26	 0.269068
16	 26	 0.318469
17	 26	 0.463386
18	 26	 0.64326
19	 26	 0.761258
20	 26	 0.806068
21	 26	 0.800627
22	 26	 0.738768
23	 26	 0.596211
24	 26	 0.416261
25	 26	 0.300442
26	 26	 0.270029
27	 26	 0.298005
28	 26	 0.356183
29	 26	 0.409697
30	 26	 0.427295
31	 26	 0.400248
0	 27	 0.389633
1	 27	 0.302906
2	 27	 0.258415
3	 27	 0.246414
4	 27	 0.262857
5	 27	 0.322322
6	 27	 0.442382
7	 27	 0.59611
8	 27	 0.715863
9	 27	 0.773359
10	 27	 0.777682
11	 27	 0.725216
12	 27	 0.596554
13	 27	 0.42368
14	 27	 0.303538
15	 27	 0.277826
16	 27	 0.350045
17	 27	 0.518877
18	 27	 0.698384
19	 27	 0.796357
20	 27	 0.825951
21	 27	 0.81394
22	 27	 0.750733
23	 27	 0.609758
24	 27	 0.434439
25	 27	 0.329626
26	 27	 0.323673
27	 27	 0.392512
28	 27	 0.490355
29	 27	 0.559126
30	 27	 0.562779
31	 27	 0.495576
0	 28	 0.422193
1	 28	 0.296009
2	 28	 0.235073
3	 28	 0.216471
4	 28	 0.222852
5	 28	 0.258867
6	 28	 0.342643
7	 28	 0.473241
8	 28	 0.602297
9	 28	 0.67953
10	 28	 0.690359
11	 28	 0.630787
12	 28	 0.504286
13	 28	 0.362777
14	 28	 0.278168
15	 28	 0.271745
16	 28	 0.352619
17	 28	 0.523296
18	 28	 0.698251
19	 28	 0.790736
20	 28	 0.814648
21	 28	 0.793012
22	 28	 0.715567
23	 28	 0.570236
24	 28	 0.417091
25	 28	 0.348007
26	 28	 0.385869
27	 28	 0.503002
28	 28	 0.626039
29	 28	 0.690333
30	 28	 0.676437
31	 28	 0.577498
0	 29	 0.439858
1	 29	 0.285607
2	 29	 0.214959
3	 29	 0.194377
4	 29	 0.195927
5	 29	 0.214932
6	 29	 0.261239
7	 29	 0.343274
8	 29	 0.442332
9	 29	 0.51549
10	 29	 0.530677
11	 29	 0.48059
12	 29	 0.385888
13	 29	 0.295438
14	 29	 0.248107
15	 29	 0.253404
16	 29	 0.324789
17	 29	 0.473327
18	 29	 0.638016
19	 29	 0.73533
20	 29	 0.758185
21	 29	 0.720506
22	 29	 0.620608
23	 29	 0.477952
24	 29	 0.364887
25	 29	 0.343944
26	 29	 0.4294
27	 29	 0.584401
28	 29	 0.71198
29	 29	 0.762673
30	 29	 0.73855
31	 29	 0.62607
0	 30	 0.453396
1	 30	 0.281465
2	 30	 0.203205
3	 30	 0.181458
4	 30	 0.181501
5	 30	 0.192406
6	 30	 0.215992
7	 30	 0.257151
8	 30	 0.311098
9	 30	 0.356361
10	 30	 0.368782
11	 30	 0.341499
12	 30	 0.291412
13	 30	 0.246751
14	 30	 0.224967
15	 30	 0.232426
16	 30	 0.281418
17	 30	 0.385653
18	 30	 0.516078
19	 30	 0.606124
20	 30	 0.624199
21	 30	 0.572582
22	 30	 0.469232
23	 30	 0.359084
24	 30	 0.29802
25	 30	 0.318961
26	 30	 0.438894
27	 30	 0.61826
28	 30	 0.746698
29	 30	 0.789955
30	 30	 0.763866
31	 30	 0.651412
0	 31	 0.483842
1	 31	 0.300669
2	 31	 0.208911
3	 31	 0.181054
4	 31	 0.178703
5	 31	 0.186013
6	 31	 0.199616
7	 31	 0.220163
8	 31	 0.245794
9	 31	 0.267885
10	 31	 0.275203
11	 31	 0.264043
12	 31	 0.242306
13	 31	 0.222394
14	 31	 0.212359
15	 31	 0.216866
16	 31	 0.243393
17	 31	 0.300228
18	 31	 0.376476
19	 31	 0.433465
20	 31	 0.439624
21	 31	 0.394134
22	 31	 0.322983
23	 31	 0.263556
24	 31	 0.243902
25	 31	 0.285889
26	 31	 0.418327
27	 31	 0.611669
28	 31	 0.748783
29	 31	 0.795151
30	 31	 0.774478
31	 31	 0.674177
