x	y	c
19	 12	 0.6833
20	 12	 0.535465
21	 12	 0.371283
22	 12	 0.257821
23	 12	 0.206607
24	 12	 0.19103
25	 12	 0.189094
26	 12	 0.190968
27	 12	 0.194144
28	 12	 0.200045
29	 12	 0.211761
30	 12	 0.231547
31	 12	 0.259138
0	 13	 0.235072
1	 13	 0.27313
2	 13	 0.324291
3	 13	 0.36486
4	 13	 0.367975
5	 13	 0.331001
6	 13	 0.274144
7	 13	 0.222173
8	 13	 0.187808
9	 13	 0.169317
10	 13	 0.160579
11	 13	 0.158635
12	 13	 0.167485
13	 13	 0.206452
14	 13	 0.319982
15	 13	 0.519111
16	 13	 0.684754
17	 13	 0.740452
18	 13	 0.699452
19	 13	 0.572213
20	 13	 0.404721
21	 13	 0.276474
22	 13	 0.214023
23	 13	 0.194292
24	 13	 0.19283
25	 13	 0.19662
26	 13	 0.200016
27	 13	 0.201251
28	 13	 0.2009
29	 13	 0.200959
30	 13	 0.20413
31	 13	 0.213841
0	 14	 0.233039
1	 14	 0.291743
2	 14	 0.386844
3	 14	 0.477814
4	 14	 0.513807
5	 14	 0.479577
6	 14	 0.392014
7	 14	 0.291458
8	 14	 0.217461
9	 14	 0.178406
10	 14	 0.162283
11	 14	 0.159945
12	 14	 0.173621
13	 14	 0.223886
14	 14	 0.35034
15	 14	 0.541958
16	 14	 0.681853
17	 14	 0.708435
18	 14	 0.626934
19	 14	 0.464636
20	 14	 0.309718
21	 14	 0.224905
22	 14	 0.196025
23	 14	 0.193313
24	 14	 0.199753
25	 14	 0.207353
26	 14	 0.212249
27	 14	 0.212971
28	 14	 0.210024
29	 14	 0.205555
30	 14	 0.203159
31	 14	 0.208736
0	 15	 0.254647
1	 15	 0.345261
2	 15	 0.490131
3	 15	 0.620496
4	 15	 0.676843
5	 15	 0.653329
6	 15	 0.556322
7	 15	 0.411951
8	 15	 0.28109
9	 15	 0.204344
10	 15	 0.173206
11	 15	 0.170228
12	 15	 0.195083
13	 15	 0.270042
14	 15	 0.419918
15	 15	 0.596892
16	 15	 0.697184
17	 15	 0.685111
18	 15	 0.563879
19	 15	 0.386797
20	 15	 0.258034
21	 15	 0.204271
22	 15	 0.19292
23	 15	 0.198526
24	 15	 0.20929
25	 15	 0.21943
26	 15	 0.225586
27	 15	 0.226246
28	 15	 0.221989
29	 15	 0.215485
30	 15	 0.211543
31	 15	 0.218829
0	 16	 0.277601
1	 16	 0.39433
2	 16	 0.570689
3	 16	 0.713665
4	 16	 0.773411
5	 16	 0.76615
6	 16	 0.696147
7	 16	 0.558427
8	 16	 0.392886
9	 16	 0.270414
10	 16	 0.214052
11	 16	 0.209592
12	 16	 0.254314
13	 16	 0.363384
14	 16	 0.526457
15	 16	 0.667891
16	 16	 0.720168
17	 16	 0.668178
18	 16	 0.51534
19	 16	 0.339209
20	 16	 0.234921
21	 16	 0.199214
22	 16	 0.196216
23	 16	 0.205653
24	 16	 0.218639
25	 16	 0.230315
26	 16	 0.237347
27	 16	 0.238038
28	 16	 0.233001
29	 16	 0.225355
30	 16	 0.220952
31	 16	 0.230806
0	 17	 0.284124
1	 17	 0.40582
2	 17	 0.589818
3	 17	 0.737858
4	 17	 0.80274
5	 17	 0.810711
6	 17	 0.775169
7	 17	 0.684639
8	 17	 0.543062
9	 17	 0.405254
10	 17	 0.326537
11	 17	 0.320228
12	 17	 0.384221
13	 17	 0.507786
14	 17	 0.644005
15	 17	 0.728902
16	 17	 0.733608
17	 17	 0.644706
18	 17	 0.471256
19	 17	 0.30757
20	 17	 0.224253
21	 17	 0.199505
22	 17	 0.200529
23	 17	 0.211391
24	 17	 0.22506
25	 17	 0.237234
26	 17	 0.244607
27	 17	 0.245329
28	 17	 0.23992
29	 17	 0.231572
30	 17	 0.226402
31	 17	 0.235957
0	 18	 0.268552
1	 18	 0.370653
2	 18	 0.540881
3	 18	 0.700149
4	 18	 0.786555
5	 18	 0.814627
6	 18	 0.80657
7	 18	 0.763992
8	 18	 0.683195
9	 18	 0.586203
10	 18	 0.51922
11	 18	 0.513427
12	 18	 0.568997
13	 18	 0.657261
14	 18	 0.732156
15	 18	 0.75983
16	 18	 0.72196
17	 18	 0.59902
18	 18	 0.419138
19	 18	 0.279299
20	 18	 0.216398
21	 18	 0.199864
22	 18	 0.202944
23	 18	 0.213681
24	 18	 0.226642
25	 18	 0.238181
26	 18	 0.245257
27	 18	 0.246017
28	 18	 0.240741
29	 18	 0.232184
30	 18	 0.225695
31	 18	 0.231095
0	 19	 0.239845
1	 19	 0.306106
2	 19	 0.437848
3	 19	 0.599493
4	 19	 0.723175
5	 19	 0.787424
6	 19	 0.80789
7	 19	 0.799362
8	 19	 0.768287
9	 19	 0.725034
10	 19	 0.691718
11	 19	 0.688265
12	 19	 0.714807
13	 19	 0.751176
14	 19	 0.771272
15	 19	 0.753182
16	 19	 0.673427
17	 19	 0.522686
18	 19	 0.356713
19	 19	 0.251128
20	 19	 0.208763
21	 19	 0.199167
22	 19	 0.203084
23	 19	 0.212365
24	 19	 0.223234
25	 19	 0.232967
26	 19	 0.239087
27	 19	 0.239896
28	 19	 0.235326
29	 19	 0.227296
30	 19	 0.219697
31	 19	 0.219354
0	 20	 0.21217
1	 20	 0.243213
2	 20	 0.321148
3	 20	 0.452727
4	 20	 0.603182
5	 20	 0.720971
6	 20	 0.784548
7	 20	 0.806089
8	 20	 0.804018
9	 20	 0.791562
10	 20	 0.780042
11	 20	 0.777545
12	 20	 0.783067
13	 20	 0.785493
14	 20	 0.767125
15	 20	 0.705397
16	 20	 0.583389
17	 20	 0.42499
18	 20	 0.295827
19	 20	 0.228665
20	 20	 0.204866
21	 20	 0.200684
22	 20	 0.203959
23	 20	 0.210014
24	 20	 0.21702
25	 20	 0.223568
26	 20	 0.227968
27	 20	 0.228709
28	 20	 0.225281
29	 20	 0.21859
30	 20	 0.210943
31	 20	 0.20632
0	 21	 0.193123
1	 21	 0.201777
2	 21	 0.235443
3	 21	 0.314984
4	 21	 0.45128
5	 21	 0.612473
6	 21	 0.735129
7	 21	 0.795039
8	 21	 0.814492
9	 21	 0.816779
10	 21	 0.814005
11	 21	 0.81058
12	 21	 0.803859
13	 21	 0.782613
14	 21	 0.726368
15	 21	 0.616397
16	 21	 0.467666
17	 21	 0.334227
18	 21	 0.254893
19	 21	 0.223006
20	 21	 0.215151
21	 21	 0.214787
22	 21	 0.214639
23	 21	 0.213594
24	 21	 0.213055
25	 21	 0.213841
26	 21	 0.215128
27	 21	 0.21527
28	 21	 0.213025
29	 21	 0.208197
30	 21	 0.201692
31	 21	 0.195474
0	 22	 0.182271
1	 22	 0.180959
2	 22	 0.190927
3	 22	 0.22876
4	 22	 0.3234
5	 22	 0.488448
6	 22	 0.66423
7	 22	 0.771847
8	 22	 0.814261
9	 22	 0.826202
10	 22	 0.826769
11	 22	 0.82079
12	 22	 0.80275
13	 22	 0.755047
14	 22	 0.653472
15	 22	 0.503799
16	 22	 0.363088
17	 22	 0.278966
18	 22	 0.250137
19	 22	 0.25278
20	 22	 0.263684
21	 22	 0.266976
22	 22	 0.257232
23	 22	 0.239024
24	 22	 0.221278
25	 22	 0.209795
26	 22	 0.204573
27	 22	 0.202599
28	 22	 0.200946
29	 22	 0.197954
30	 22	 0.193249
31	 22	 0.187477
0	 23	 0.176639
1	 23	 0.17224
2	 23	 0.172831
3	 23	 0.189001
4	 23	 0.246996
5	 23	 0.385857
6	 23	 0.586686
7	 23	 0.740866
8	 23	 0.809131
9	 23	 0.830124
10	 23	 0.832231
11	 23	 0.821904
12	 23	 0.788968
13	 23	 0.707311
14	 23	 0.561248
15	 23	 0.400724
16	 23	 0.299131
17	 23	 0.271835
18	 23	 0.298026
19	 23	 0.348334
20	 23	 0.389587
21	 23	 0.398476
22	 23	 0.36985
23	 23	 0.316119
24	 23	 0.260633
25	 23	 0.221735
26	 23	 0.201896
27	 23	 0.194154
28	 23	 0.191466
29	 23	 0.189558
30	 23	 0.186515
31	 23	 0.18198
0	 24	 0.174308
1	 24	 0.169367
2	 24	 0.16704
3	 24	 0.174188
4	 24	 0.210367
5	 24	 0.317523
6	 24	 0.514674
7	 24	 0.703412
8	 24	 0.799208
9	 24	 0.830418
10	 24	 0.833429
11	 24	 0.81622
12	 24	 0.762463
13	 24	 0.642067
14	 24	 0.468491
15	 24	 0.329284
16	 24	 0.279056
17	 24	 0.312003
18	 24	 0.406429
19	 24	 0.514354
20	 24	 0.584875
21	 24	 0.598592
22	 24	 0.555286
23	 24	 0.464397
24	 24	 0.354952
25	 24	 0.266874
26	 24	 0.217166
27	 24	 0.195969
28	 24	 0.188624
29	 24	 0.185835
30	 24	 0.183209
31	 24	 0.179305
0	 25	 0.175664
1	 25	 0.169766
2	 25	 0.166314
3	 25	 0.169793
4	 25	 0.19398
5	 25	 0.274013
6	 25	 0.447857
7	 25	 0.652933
8	 25	 0.777379
9	 25	 0.822301
10	 25	 0.826152
11	 25	 0.797708
12	 25	 0.715579
13	 25	 0.560253
14	 25	 0.387051
15	 25	 0.288065
16	 25	 0.287588
17	 25	 0.380295
18	 25	 0.536347
19	 25	 0.672392
20	 25	 0.741737
21	 25	 0.753947
22	 25	 0.718757
23	 25	 0.631519
24	 25	 0.498434
25	 25	 0.362214
26	 25	 0.268543
27	 25	 0.221802
28	 25	 0.20256
29	 25	 0.194264
30	 25	 0.188448
31	 25	 0.182243
0	 26	 0.185255
1	 26	 0.17429
2	 26	 0.168208
3	 26	 0.169097
4	 26	 0.185453
5	 26	 0.24234
6	 26	 0.379307
7	 26	 0.575581
8	 26	 0.725073
9	 26	 0.789467
10	 26	 0.794525
11	 26	 0.748241
12	 26	 0.633536
13	 26	 0.462872
14	 26	 0.318969
15	 26	 0.263481
16	 26	 0.30176
17	 26	 0.438239
18	 26	 0.62567
19	 26	 0.757215
20	 26	 0.810871
21	 26	 0.819632
22	 26	 0.79919
23	 26	 0.742569
24	 26	 0.637088
25	 26	 0.498558
26	 26	 0.376005
27	 26	 0.29877
28	 26	 0.258276
29	 26	 0.235228
30	 26	 0.217132
31	 26	 0.200125
0	 27	 0.216595
1	 27	 0.188834
2	 27	 0.173944
3	 27	 0.17009
4	 27	 0.179519
5	 27	 0.216026
6	 27	 0.308493
7	 27	 0.464109
8	 27	 0.615396
9	 27	 0.697347
10	 27	 0.703559
11	 27	 0.638482
12	 27	 0.508015
13	 27	 0.35997
14	 27	 0.264268
15	 27	 0.24369
16	 27	 0.301711
17	 27	 0.453631
18	 27	 0.648265
19	 27	 0.775279
20	 27	 0.823419
21	 27	 0.831823
22	 27	 0.819501
23	 27	 0.78581
24	 27	 0.721382
25	 27	 0.626551
26	 27	 0.526193
27	 27	 0.447051
28	 27	 0.391836
29	 27	 0.347417
30	 27	 0.302619
31	 27	 0.256637
0	 28	 0.296088
1	 28	 0.228135
2	 28	 0.189602
3	 28	 0.174297
4	 28	 0.175505
5	 28	 0.195246
6	 28	 0.246848
7	 28	 0.341496
8	 28	 0.452479
9	 28	 0.52581
10	 28	 0.531235
11	 28	 0.46917
12	 28	 0.36679
13	 28	 0.273854
14	 28	 0.224926
15	 28	 0.224247
16	 28	 0.280585
17	 28	 0.416562
18	 28	 0.6
19	 28	 0.733376
20	 28	 0.790823
21	 28	 0.803529
22	 28	 0.793984
23	 28	 0.770294
24	 28	 0.734945
25	 28	 0.692179
26	 28	 0.650713
27	 28	 0.615731
28	 28	 0.581963
29	 28	 0.537314
30	 28	 0.471254
31	 28	 0.384856
0	 29	 0.439839
1	 29	 0.314128
2	 29	 0.228408
3	 29	 0.187381
4	 29	 0.175528
5	 29	 0.181942
6	 29	 0.205931
7	 29	 0.250508
8	 29	 0.306693
9	 29	 0.347886
10	 29	 0.350973
11	 29	 0.315391
12	 29	 0.2629
13	 29	 0.220465
14	 29	 0.200866
15	 29	 0.206424
16	 29	 0.24661
17	 29	 0.341828
18	 29	 0.485187
19	 29	 0.613155
20	 29	 0.682636
21	 29	 0.701928
22	 29	 0.692808
23	 29	 0.674487
24	 29	 0.66369
25	 29	 0.671284
26	 29	 0.694497
27	 29	 0.717191
28	 29	 0.724642
29	 29	 0.708518
30	 29	 0.659241
31	 29	 0.5672
0	 30	 0.606191
1	 30	 0.451538
2	 30	 0.308193
3	 30	 0.220776
4	 30	 0.184455
5	 30	 0.176939
6	 30	 0.18487
7	 30	 0.203006
8	 30	 0.225854
9	 30	 0.242985
10	 30	 0.244687
11	 30	 0.230752
12	 30	 0.210582
13	 30	 0.194636
14	 30	 0.18801
15	 30	 0.192984
16	 30	 0.215267
17	 30	 0.265852
18	 30	 0.347037
19	 30	 0.431674
20	 30	 0.485529
21	 30	 0.500184
22	 30	 0.490307
23	 30	 0.481051
24	 30	 0.499264
25	 30	 0.561974
26	 30	 0.656436
27	 30	 0.739036
28	 30	 0.783138
29	 30	 0.793662
30	 30	 0.77511
31	 30	 0.717738
0	 31	 0.731187
1	 31	 0.603561
2	 31	 0.434449
3	 31	 0.290831
4	 31	 0.211747
5	 31	 0.182191
6	 31	 0.17726
7	 31	 0.182856
8	 31	 0.19182
9	 31	 0.198849
10	 31	 0.200237
11	 31	 0.195888
12	 31	 0.189081
13	 31	 0.183629
14	 31	 0.181894
15	 31	 0.185431
16	 31	 0.196628
17	 31	 0.21894
18	 31	 0.252465
19	 31	 0.286813
20	 31	 0.306503
21	 31	 0.306107
22	 31	 0.294868
23	 31	 0.291624
24	 31	 0.321314
25	 31	 0.411808
26	 31	 0.56386
27	 31	 0.710519
28	 31	 0.791937
29	 31	 0.821214
30	 31	 0.82209
31	 31	 0.797479
