x	y	c
24	 13	 0.212401
25	 13	 0.220135
26	 13	 0.225285
27	 13	 0.225334
28	 13	 0.220965
29	 13	 0.214984
30	 13	 0.210586
31	 13	 0.211071
0	 14	 0.227852
1	 14	 0.281647
2	 14	 0.383179
3	 14	 0.499443
4	 14	 0.573888
5	 14	 0.579775
6	 14	 0.515767
7	 14	 0.401527
8	 14	 0.288415
9	 14	 0.218836
10	 14	 0.189522
11	 14	 0.184841
12	 14	 0.202604
13	 14	 0.25721
14	 14	 0.366614
15	 14	 0.508219
16	 14	 0.604925
17	 14	 0.601302
18	 14	 0.497059
19	 14	 0.354187
20	 14	 0.254791
21	 14	 0.21286
22	 14	 0.205126
23	 14	 0.213685
24	 14	 0.228841
25	 14	 0.243649
26	 14	 0.252035
27	 14	 0.250538
28	 14	 0.240306
29	 14	 0.226226
30	 14	 0.214338
31	 14	 0.211336
0	 15	 0.255046
1	 15	 0.343921
2	 15	 0.496445
3	 15	 0.64412
4	 15	 0.723699
5	 15	 0.731965
6	 15	 0.670295
7	 15	 0.533209
8	 15	 0.365759
9	 15	 0.250486
10	 15	 0.203634
11	 15	 0.202345
12	 15	 0.242744
13	 15	 0.339583
14	 15	 0.484801
15	 15	 0.617205
16	 15	 0.674144
17	 15	 0.630846
18	 15	 0.491218
19	 15	 0.331347
20	 15	 0.238151
21	 15	 0.208084
22	 15	 0.210166
23	 15	 0.22711
24	 15	 0.250348
25	 15	 0.272229
26	 15	 0.284417
27	 15	 0.281695
28	 15	 0.265919
29	 15	 0.24487
30	 15	 0.227988
31	 15	 0.225644
0	 16	 0.284188
1	 16	 0.401399
2	 16	 0.581798
3	 16	 0.729082
4	 16	 0.795397
5	 16	 0.802455
6	 16	 0.755651
7	 16	 0.630001
8	 16	 0.440011
9	 16	 0.287907
10	 16	 0.225326
11	 16	 0.233836
12	 16	 0.309947
13	 16	 0.454798
14	 16	 0.615245
15	 16	 0.71825
16	 16	 0.740171
17	 16	 0.673444
18	 16	 0.513086
19	 16	 0.338636
20	 16	 0.242336
21	 16	 0.214174
22	 16	 0.219707
23	 16	 0.241489
24	 16	 0.270921
25	 16	 0.298977
26	 16	 0.314738
27	 16	 0.311107
28	 16	 0.290546
29	 16	 0.263617
30	 16	 0.242969
31	 16	 0.242278
0	 17	 0.297143
1	 17	 0.421474
2	 17	 0.605818
3	 17	 0.748709
4	 17	 0.8103
5	 17	 0.81924
6	 17	 0.785015
7	 17	 0.68152
8	 17	 0.500648
9	 17	 0.334552
10	 17	 0.264331
11	 17	 0.289255
12	 17	 0.402739
13	 17	 0.571624
14	 17	 0.711477
15	 17	 0.777041
16	 17	 0.774706
17	 17	 0.695238
18	 17	 0.525494
19	 17	 0.34611
20	 17	 0.248703
21	 17	 0.220628
22	 17	 0.227008
23	 17	 0.250639
24	 17	 0.282923
25	 17	 0.31409
26	 17	 0.331829
27	 17	 0.327957
28	 17	 0.305101
29	 17	 0.275158
30	 17	 0.252351
31	 17	 0.251663
0	 18	 0.285742
1	 18	 0.392501
2	 18	 0.561821
3	 18	 0.709451
4	 18	 0.784611
5	 18	 0.804676
6	 18	 0.783098
7	 18	 0.704037
8	 18	 0.555386
9	 18	 0.404206
10	 18	 0.339183
11	 18	 0.380488
12	 18	 0.509678
13	 18	 0.661366
14	 18	 0.760317
15	 18	 0.794043
16	 18	 0.772002
17	 18	 0.677181
18	 18	 0.503026
19	 18	 0.334446
20	 18	 0.246656
21	 18	 0.221857
22	 18	 0.228284
23	 18	 0.250681
24	 18	 0.281243
25	 18	 0.31088
26	 18	 0.328014
27	 18	 0.324774
28	 18	 0.303349
29	 18	 0.274705
30	 18	 0.252047
31	 18	 0.248834
0	 19	 0.257457
1	 19	 0.328656
2	 19	 0.459313
3	 19	 0.604133
4	 19	 0.706261
5	 19	 0.754668
6	 19	 0.757363
7	 19	 0.711114
8	 19	 0.612587
9	 19	 0.50464
10	 19	 0.459246
11	 19	 0.504059
12	 19	 0.610866
13	 19	 0.714099
14	 19	 0.76881
15	 19	 0.772914
16	 19	 0.724642
17	 19	 0.607812
18	 19	 0.43998
19	 19	 0.302004
20	 19	 0.235625
21	 19	 0.217931
22	 19	 0.224082
23	 19	 0.242565
24	 19	 0.267308
25	 19	 0.291243
26	 19	 0.305381
27	 19	 0.3034
28	 19	 0.286594
29	 19	 0.263138
30	 19	 0.243119
31	 19	 0.236483
0	 20	 0.22795
1	 20	 0.262124
2	 20	 0.337668
3	 20	 0.448272
4	 20	 0.563274
5	 20	 0.653634
6	 20	 0.703438
7	 20	 0.706189
8	 20	 0.666983
9	 20	 0.614652
10	 20	 0.594171
11	 20	 0.625064
12	 20	 0.684094
13	 20	 0.729557
14	 20	 0.737587
15	 20	 0.702469
16	 20	 0.619034
17	 20	 0.490716
18	 20	 0.355585
19	 20	 0.264515
20	 20	 0.224623
21	 20	 0.214982
22	 20	 0.219823
23	 20	 0.232158
24	 20	 0.248401
25	 20	 0.264272
26	 20	 0.274041
27	 20	 0.273319
28	 20	 0.262341
29	 20	 0.245869
30	 20	 0.230236
31	 20	 0.221629
0	 21	 0.20734
1	 21	 0.217313
2	 21	 0.247885
3	 21	 0.307603
4	 21	 0.4
5	 21	 0.516293
6	 21	 0.625691
7	 21	 0.691482
8	 21	 0.708759
9	 21	 0.701516
10	 21	 0.697867
11	 21	 0.708596
12	 21	 0.72017
13	 21	 0.70891
14	 21	 0.659981
15	 21	 0.575285
16	 21	 0.469723
17	 21	 0.365782
18	 21	 0.287631
19	 21	 0.245428
20	 21	 0.229638
21	 21	 0.22615
22	 21	 0.226727
23	 21	 0.2292
24	 21	 0.233901
25	 21	 0.240017
26	 21	 0.244575
27	 21	 0.244387
28	 21	 0.238478
29	 21	 0.228579
30	 21	 0.217795
31	 21	 0.209438
0	 22	 0.196158
1	 22	 0.195256
2	 22	 0.202945
3	 22	 0.227709
4	 22	 0.286186
5	 22	 0.398682
6	 22	 0.551567
7	 22	 0.67687
8	 22	 0.738001
9	 22	 0.756777
10	 22	 0.759312
11	 22	 0.753174
12	 22	 0.726578
13	 22	 0.658797
14	 22	 0.548016
15	 22	 0.429252
16	 22	 0.338648
17	 22	 0.286509
18	 22	 0.267444
19	 22	 0.269532
20	 22	 0.277319
21	 22	 0.277956
22	 22	 0.267072
23	 22	 0.249576
24	 22	 0.234264
25	 22	 0.225983
26	 22	 0.223275
27	 22	 0.222119
28	 22	 0.219536
29	 22	 0.214631
30	 22	 0.208071
31	 22	 0.201293
0	 23	 0.191225
1	 23	 0.186658
2	 23	 0.18597
3	 23	 0.195739
4	 23	 0.23338
5	 23	 0.332751
6	 23	 0.505876
7	 23	 0.672146
8	 23	 0.760291
9	 23	 0.790257
10	 23	 0.792862
11	 23	 0.774216
12	 23	 0.71675
13	 23	 0.597269
14	 23	 0.44218
15	 23	 0.323766
16	 23	 0.271263
17	 23	 0.273084
18	 23	 0.312678
19	 23	 0.366431
20	 23	 0.405095
21	 23	 0.409069
22	 23	 0.375509
23	 23	 0.318743
24	 23	 0.264049
25	 23	 0.229117
26	 23	 0.213583
27	 23	 0.208823
28	 23	 0.20757
29	 23	 0.205843
30	 23	 0.20222
31	 23	 0.19696
0	 24	 0.190517
1	 24	 0.184394
2	 24	 0.181184
3	 24	 0.186279
4	 24	 0.21564
5	 24	 0.306309
6	 24	 0.486217
7	 24	 0.674919
8	 24	 0.777061
9	 24	 0.810768
10	 24	 0.811358
11	 24	 0.782859
12	 24	 0.699994
13	 24	 0.542077
14	 24	 0.371296
15	 24	 0.274972
16	 24	 0.262666
17	 24	 0.319667
18	 24	 0.426783
19	 24	 0.534771
20	 24	 0.598534
21	 24	 0.603937
22	 24	 0.551038
23	 24	 0.450584
24	 24	 0.3387
25	 24	 0.25874
26	 24	 0.220342
27	 24	 0.20783
28	 24	 0.205843
29	 24	 0.205463
30	 24	 0.202746
31	 24	 0.197266
0	 25	 0.195167
1	 25	 0.185669
2	 25	 0.180714
3	 25	 0.184377
4	 25	 0.210472
5	 25	 0.294468
6	 25	 0.471507
7	 25	 0.670656
8	 25	 0.783121
9	 25	 0.820071
10	 25	 0.818508
11	 25	 0.780131
12	 25	 0.674712
13	 25	 0.494574
14	 25	 0.331297
15	 25	 0.263335
16	 25	 0.289241
17	 25	 0.40273
18	 25	 0.564815
19	 25	 0.691315
20	 25	 0.749979
21	 25	 0.75364
22	 25	 0.706514
23	 25	 0.599941
24	 25	 0.451345
25	 25	 0.322945
26	 25	 0.253441
27	 25	 0.229083
28	 25	 0.224743
29	 25	 0.223591
30	 25	 0.217791
31	 25	 0.207051
0	 26	 0.211692
1	 26	 0.191654
2	 26	 0.181901
3	 26	 0.183399
4	 26	 0.205722
5	 26	 0.278573
6	 26	 0.439182
7	 26	 0.638799
8	 26	 0.765806
9	 26	 0.811153
10	 26	 0.807674
11	 26	 0.755491
12	 26	 0.627526
13	 26	 0.44242
14	 26	 0.303405
15	 26	 0.264259
16	 26	 0.322709
17	 26	 0.478327
18	 26	 0.66192
19	 26	 0.774964
20	 26	 0.816575
21	 26	 0.817963
22	 26	 0.785625
23	 26	 0.702776
24	 26	 0.562406
25	 26	 0.416197
26	 26	 0.326279
27	 26	 0.294174
28	 26	 0.289679
29	 26	 0.28567
30	 26	 0.268537
31	 26	 0.240189
0	 27	 0.254836
1	 27	 0.208091
2	 27	 0.185595
3	 27	 0.181514
4	 27	 0.197272
5	 27	 0.252087
6	 27	 0.378841
7	 27	 0.559679
8	 27	 0.70072
9	 27	 0.761151
10	 27	 0.755821
11	 27	 0.685139
12	 27	 0.541646
13	 27	 0.375657
14	 27	 0.273705
15	 27	 0.25977
16	 27	 0.33654
17	 27	 0.508896
18	 27	 0.694897
19	 27	 0.797673
20	 27	 0.831333
21	 27	 0.831178
22	 27	 0.805333
23	 27	 0.741138
24	 27	 0.629493
25	 27	 0.508205
26	 27	 0.435945
27	 27	 0.420795
28	 27	 0.429361
29	 27	 0.424876
30	 27	 0.387586
31	 27	 0.322419
0	 28	 0.342004
1	 28	 0.245461
2	 28	 0.195892
3	 28	 0.180181
4	 28	 0.186773
5	 28	 0.220667
6	 28	 0.302111
7	 28	 0.434484
8	 28	 0.563565
9	 28	 0.632378
10	 28	 0.626353
11	 28	 0.548082
12	 28	 0.419905
13	 28	 0.301657
14	 28	 0.241321
15	 28	 0.243864
16	 28	 0.318786
17	 28	 0.480016
18	 28	 0.66195
19	 28	 0.7707
20	 28	 0.808366
21	 28	 0.806439
22	 28	 0.775586
23	 28	 0.712617
24	 28	 0.624732
25	 28	 0.551898
26	 28	 0.535559
27	 28	 0.568136
28	 28	 0.606035
29	 28	 0.611731
30	 28	 0.56549
31	 28	 0.465501
0	 29	 0.46824
1	 29	 0.314379
2	 29	 0.220379
3	 29	 0.183508
4	 29	 0.178485
5	 29	 0.194617
6	 29	 0.236376
7	 29	 0.308309
8	 29	 0.389691
9	 29	 0.440776
10	 29	 0.437007
11	 29	 0.381489
12	 29	 0.303406
13	 29	 0.241401
14	 29	 0.213655
15	 29	 0.221807
16	 29	 0.27768
17	 29	 0.400237
18	 29	 0.5582
19	 29	 0.673796
20	 29	 0.720815
21	 29	 0.714542
22	 29	 0.668973
23	 29	 0.598167
24	 29	 0.532671
25	 29	 0.516186
26	 29	 0.569871
27	 29	 0.658968
28	 29	 0.725478
29	 29	 0.746143
30	 29	 0.715658
31	 29	 0.621614
0	 30	 0.598943
1	 30	 0.416792
2	 30	 0.270624
3	 30	 0.199076
4	 30	 0.177145
5	 30	 0.179517
6	 30	 0.197268
7	 30	 0.228344
8	 30	 0.264834
9	 30	 0.289602
10	 30	 0.28884
11	 30	 0.264121
12	 30	 0.231012
13	 30	 0.20583
14	 30	 0.195415
15	 30	 0.202202
16	 30	 0.234381
17	 30	 0.305427
18	 30	 0.408235
19	 30	 0.498511
20	 30	 0.539158
21	 30	 0.525785
22	 30	 0.474282
23	 30	 0.413711
24	 30	 0.382334
25	 30	 0.417775
26	 30	 0.534301
27	 30	 0.67813
28	 30	 0.770618
29	 30	 0.803651
30	 30	 0.793412
31	 30	 0.732445
0	 31	 0.703302
1	 31	 0.540507
2	 31	 0.359883
3	 31	 0.24078
4	 31	 0.189926
5	 31	 0.176691
6	 31	 0.180475
7	 31	 0.192447
8	 31	 0.2069
9	 31	 0.21711
10	 31	 0.217874
11	 31	 0.20968
12	 31	 0.198128
13	 31	 0.189086
14	 31	 0.185685
15	 31	 0.189979
16	 31	 0.20588
17	 31	 0.238749
18	 31	 0.286489
19	 31	 0.330036
20	 31	 0.346746
21	 31	 0.330759
22	 31	 0.29519
23	 31	 0.262935
24	 31	 0.259548
25	 31	 0.317033
26	 31	 0.464696
27	 31	 0.653208
28	 31	 0.774707
29	 31	 0.820123
30	 31	 0.823801
31	 31	 0.792409
